order_item_id,order_id,product_id,quantity,price_per_unit
2053,1036,B09PTT8DZF,2,412.75
2054,1036,B09HCH3JZG,4,697.91
2055,1036,B0756K5DYZ,4,3216.49
2056,1037,B08CT62BM1,4,293.79
2057,1037,B07ZR4S1G4,2,235.94
2058,1038,B08JV91JTK,1,462.98
2059,1038,B0B53NXFFR,3,1394.96
2060,1039,B07GLS2563,5,1197.79
2061,1039,B01C8P29N0,1,599.8
2062,1039,B07KRCW6LZ,5,988.06
2063,1040,B0BP7XLX48,1,379.71
2064,1040,B08FGNPQ9X,4,1143.22
2065,1040,B09MZ6WZ6V,3,494.1
2066,1041,B0BMVWKZ8G,5,1926.55
2067,1042,B08L5FM4JC,4,622.68
2068,1042,B08235JZFB,1,842.05
2069,1042,B071Z8M4KX,4,347.03
2070,1043,B071VNHMX2,3,2087.45
2071,1044,B01LY9W8AF,2,963.37
2072,1044,B00LM4X0KU,3,97.97
2073,1044,B07VVXJ2P5,5,92.42
2074,1045,B00LM4X3XE,2,86.98
2075,1045,B01NBX5RSB,4,763.66
2076,1045,B09P1MFKG1,3,990.14
2077,1046,B075ZTJ9XR,5,260.16
2078,1046,B082KVTRW8,1,1139.51
2079,1047,B08TR61BVK,1,298.5
2080,1048,B07VNFP3C2,5,723.01
2081,1048,B09T2WRLJJ,3,20644.39
2082,1048,B0B4F4QZ1H,3,13787
2083,1049,B0BF54LXW6,4,1769.69
2084,1049,B07WHSJXLF,5,20696.19
2085,1049,B00R1P3B4O,2,527.81
2086,1050,B01L8ZNWN2,1,465.64
2087,1050,B00NM6MO26,1,2655.76
2088,1051,B00NH12R1O,4,290.7
2089,1052,B08RHPDNVV,3,226.59
2090,1052,B06XFTHCNY,1,426.89
2091,1052,B09W9V2PXG,2,749.04
2092,1053,B0B4F4QZ1H,5,13910.78
2093,1054,B0BCKJJN8R,3,3435.22
2094,1054,B014SZO90Y,2,255.01
2095,1055,B07VTFN6HM,5,5539.42
2096,1055,B09PLD9TCD,2,25921.73
2097,1056,B09V12K8NT,3,1484.74
2098,1056,B009P2L7CO,4,1091.28
2099,1057,B0747VDH9L,2,2633.43
2100,1057,B0BC8BQ432,3,53380.32
2101,1057,B01486F4G6,4,2774.01
2102,1058,B00W56GLOQ,5,2610.16
2103,1058,B08P9RYPLR,1,123.39
2104,1058,B09PNR6F8Q,4,246.96
2105,1059,B08GJ57MKL,3,14249.09
2106,1060,B08CF3B7N1,5,150.05
2107,1061,B0B5F3YZY4,1,448.75
2108,1062,B07PLHTTB4,3,99.67
2109,1063,B08LW31NQ6,1,1372.93
2110,1063,B07F6GXNPB,5,252.99
2111,1064,B099K9ZX65,4,20736.28
2112,1065,B07TR5HSR9,3,647.19
2113,1065,B0BDYVC5TD,4,952.92
2114,1066,B094G9L9LT,3,994.87
2115,1067,B09XB7SRQ5,4,8998.99
2116,1067,B0BD92GDQH,5,4991.62
2117,1067,B0188KPKB2,4,3540.46
2118,1068,B082LZGK39,5,193.71
2119,1068,B09KH58JZR,2,208.82
2120,1069,B09YV463SW,1,1449.11
2121,1069,B0BDYVC5TD,5,918.57
2122,1070,B086X18Q71,2,9783.77
2123,1071,B08MV82R99,1,652.07
2124,1071,B09XRBJ94N,4,2051.68
2125,1072,B09C6HWG18,3,947.75
2126,1072,B08G43CCLC,2,217.03
2127,1073,B08RZ5K9YH,4,998.87
2128,1073,B09J2QCKKM,3,1428.79
2129,1073,B08N6P8G5K,5,6587.15
2130,1074,B083GQGT3Z,1,394.38
2131,1075,B08G28Z33M,4,392.67
2132,1076,B0763K5HLQ,1,1090.36
2133,1077,B093QCY6YJ,1,282.57
2134,1077,B0BNVBJW2S,5,2439.99
2135,1078,B099S26HWG,1,288.37
2136,1078,B00EYW1U68,1,1558.92
2137,1078,B0BCYQY9X5,5,8316.54
2138,1079,B005FYNT3G,5,281.84
2139,1080,B08SMJT55F,3,1168.53
2140,1081,B014SZPBM4,3,372.7
2141,1081,B08CTQP51L,4,361.17
2142,1081,B09YV4RG4D,3,1483.89
2143,1082,B0814ZY6FP,4,873.9
2144,1082,B06XSK3XL6,3,555.89
2145,1083,B07XCM6T4N,5,340.45
2146,1083,B0B8SRZ5SV,5,906.44
2147,1083,B07H3N8RJH,4,3660.61
2148,1084,B073BRXPZX,3,277.35
2149,1084,B08DDRGWTJ,2,226.31
2150,1084,B08QX1CC14,4,6956.32
2151,1085,B00LY1FN1K,2,196.11
2152,1086,B09JS562TP,4,1337.79
2153,1087,B09NY7W8YD,3,7979.22
2154,1087,B09P564ZTJ,2,234.44
2155,1087,B07WG8PDCW,5,335.76
2156,1088,B0B9XN9S3W,1,7909.24
2157,1088,B09Y5FZK9N,2,798.18
2158,1088,B08HF4W2CT,4,1545.83
2159,1089,B08C4Z69LN,4,1715.7
2160,1089,B0941392C8,4,125.13
2161,1089,B07NPBG1B4,2,1920.19
2162,1090,B0123P3PWE,5,973.14
2163,1090,B085W8CFLH,1,586.83
2164,1091,B07ZKD8T1Q,2,1487.05
2165,1092,B07XJWTYM2,2,1673.18
2166,1092,B075K76YW1,4,936.71
2167,1093,B09V17S2BG,2,1498.47
2168,1094,B078HG2ZPS,4,3647.36
2169,1095,B07NRTCDS5,2,1152.89
2170,1096,B091KNVNS9,2,362
2171,1097,B0BCYQY9X5,2,8117.4
2172,1097,B07WDK3ZS6,4,15351.69
2173,1098,B0B9XLX8VR,3,37415.58
2174,1098,B09KLVMZ3B,2,152.18
2175,1098,B0BLC2BYPX,1,480.31
2176,1099,B0B61DSF17,2,189.16
2177,1100,B0949SBKMP,2,1788.83
2178,1101,B08N1WL9XW,5,177.79
2179,1101,B0B59K1C8F,3,171.93
2180,1101,B07D8VBYB4,1,5679.41
2181,1102,B09GFWJDY1,5,490.16
2182,1103,B01M4GGIVU,1,191.23
2183,1103,B07H1S7XW8,3,87.19
2184,1103,B0832W3B7Q,1,1776.76
2185,1104,B07222HQKP,5,645.79
2186,1104,B09XRBJ94N,4,1989.13
2187,1105,B00E3DVQFS,2,848.55
2188,1105,B08JMC1988,4,953.84
2189,1106,B0B9F9PT8R,2,1500
2190,1106,B092JHPL72,1,243.91
2191,1106,B07SRM58TP,2,1608.66
2192,1107,B07GXPDLYQ,5,248.62
2193,1107,B0B14MR9L1,5,16513.4
2194,1107,B01MRARGBW,2,192.66
2195,1108,B098LCVYPW,2,348.86
2196,1108,B09R83SFYV,5,1456.97
2197,1109,B01F25X6RQ,5,489.1
2198,1110,B01MY839VW,1,540.15
2199,1110,B07FXLC2G2,1,687.3
2200,1110,B0B5CGTBKV,1,1922.84
2201,1111,B0BMTZ4T1D,4,777.11
2202,1111,B07Z53L5QL,3,548.01
2203,1111,B07S9M8YTY,1,709.09
2204,1112,B00ZRBWPA0,4,151.14
2205,1113,B09H7JDJCW,1,2909.75
2206,1113,B08TTRVWKY,4,1066.21
2207,1114,B08MCD9JFY,4,778.79
2208,1115,B08MCD9JFY,5,792.16
2209,1116,B07NKNBTT3,5,764.74
2210,1116,B08MWJTST6,5,270.05
2211,1116,B096TWZRJC,1,476.27
2212,1117,B0BPCJM7TB,3,250.39
2213,1118,B01EY310UM,2,1280.12
2214,1119,B01HGCLUH6,4,1111.8
2215,1120,B078W65FJ7,5,819.07
2216,1121,B08TR61BVK,5,293.08
2217,1121,B09YV3K34W,5,2126.08
2218,1121,B09G2VTHQM,2,566.13
2219,1122,B01M265AAK,3,3671.64
2220,1122,B07DKZCZ89,4,115.52
2221,1122,B003B00484,3,394.58
2222,1123,B08PV1X771,5,15079.46
2223,1124,B09V17S2BG,1,1428.07
2224,1124,B09F9YQQ7B,2,13310.04
2225,1125,B0B2DZ5S6R,2,736.7
2226,1125,B08MTCKDYN,2,117.11
2227,1125,B0BDS8MY8J,4,192.54
2228,1126,B0BK1K598K,2,649.86
2229,1126,B09T2WRLJJ,5,20248.37
2230,1126,B09RMQYHLH,5,12642.84
2231,1127,B07K2HVKLL,4,639.35
2232,1128,B0BCVJ3PVP,1,488.53
2233,1128,B08CF3D7QR,3,150.94
2234,1128,B08P9RYPLR,4,126.09
2235,1129,B002PD61Y4,2,486.92
2236,1129,B08S74GTBT,3,775.56
2237,1130,B0123P3PWE,2,980.42
2238,1130,B09J2QCKKM,5,1473.85
2239,1131,B07LDPLSZC,3,833.3
2240,1131,B01J1CFO5I,4,285.42
2241,1132,B09JFR8H3Q,5,211.46
2242,1133,B00H3H03Q4,4,1078.97
2243,1134,B0B3JSWG81,5,195.4
2244,1134,B09RKFBCV7,3,1909.79
2245,1135,B09JN37WBX,4,314.47
2246,1135,B096TWZRJC,5,484.91
2247,1136,B0BBVKRP7B,2,278.09
2248,1136,B0B2CZTCL2,5,1269.09
2249,1137,B01HGCLUH6,5,1099.06
2250,1138,B01486F4G6,4,2767.34
2251,1139,B08XMSKKMM,5,766.7
2252,1139,B0814LP6S9,3,347.47
2253,1140,B01NCVJMKX,5,488.86
2254,1140,B07QMRHWJD,4,290.59
2255,1140,B00NH12R1O,3,288.14
2256,1141,B0BMXMLSMM,5,197.2
2257,1141,B00LP9RFSU,2,796.91
2258,1142,B0974H97TJ,1,295.22
2259,1142,B09F3PDDRF,1,334.16
2260,1142,B08FD2VSD9,5,24379.62
2261,1143,B096NTB9XT,5,15513.66
2262,1143,B01MQ2A86A,2,1291.91
2263,1143,B00ZYLMQH0,2,528.83
2264,1144,B07GNC2592,4,576.57
2265,1144,B07ZKD8T1Q,2,1468.64
2266,1145,B0B3RSDSZ3,3,1981.03
2267,1146,B014I8SX4Y,1,301.34
2268,1146,B09LHYZ3GJ,5,16153.39
2269,1147,B09FKDH6FS,3,7247.83
2270,1148,B078WB1VWJ,1,1075.69
2271,1148,B08CYPB15D,5,713.58
2272,1149,B0B4F2ZWL3,3,12659.04
2273,1150,B07XCM6T4N,5,339.06
2274,1150,B0814P4L98,1,335.6
2275,1151,B07JPJJZ2H,3,382.59
2276,1151,B08ZN4B121,2,513.24
2277,1152,B086GVRP63,5,1187.75
2278,1152,B08J82K4GX,5,9992.28
2279,1152,B00R1P3B4O,1,541.07
2280,1153,B0B694PXQJ,3,760.74
2281,1153,B01CS4A5V4,5,668.34
2282,1153,B0141EZMAI,2,263.65
2283,1154,B083RD1J99,5,313.75
2284,1155,B08Y57TPDM,2,110.78
2285,1155,B096MSW6CT,3,194.18
2286,1156,B07JW9H4J1,4,390.74
2287,1156,B07MKFNHKG,5,6716.6
2288,1156,B0BBN3WF7V,1,6177.81
2289,1157,B0BF54LXW6,3,1786.01
2290,1158,B08GJNM9N7,3,285.44
2291,1158,B0BM4KTNL1,4,683.58
2292,1159,B07K19NYZ8,5,2238.24
2293,1159,B00NH12R1O,1,295.57
2294,1159,B07H3N8RJH,4,3645.08
2295,1160,B00N3XLDW0,5,289.07
2296,1160,B09RWZRCP1,5,380.94
2297,1160,B07WKBD37W,5,408.48
2298,1161,B09KPXTZXN,4,905.42
2299,1161,B07W14CHV8,4,196.96
2300,1162,B08MV82R99,1,620.6
2301,1163,B00Y4ORQ46,2,730
2302,1163,B09R1YFL6S,5,1074.04
2303,1163,B016MDK4F4,3,184.14
2304,1164,B09CGLY5CX,1,1951.01
2305,1165,B0148NPH9I,2,2635.09
2306,1165,B0B1YZ9CB8,2,31691.47
2307,1165,B08NW8GHCJ,2,370.99
2308,1166,B01LY9W8AF,2,956.3
2309,1166,B082FTPRSK,3,951.15
2310,1167,B07JGDB5M1,2,447.74
2311,1168,B09C6H53KH,5,358.73
2312,1168,B097R3XH9R,4,6159.06
2313,1169,B00NW4UWN6,1,1004.14
2314,1170,B094JB13XL,2,2382.58
2315,1170,B08PPHFXG3,2,172.18
2316,1171,B0B9XN9S3W,4,7965.74
2317,1171,B07F6GXNPB,3,247.84
2318,1171,B0926V9CTV,4,88.75
2319,1172,B09CGLY5CX,1,1877.51
2320,1172,B07DC4RZPY,1,693.2
2321,1173,B01D5H8LDM,2,486.54
2322,1173,B08S6RKT4L,2,2581.26
2323,1173,B09JKNF147,5,336.88
2324,1174,B0B244R4KB,3,958.15
2325,1174,B0B3D39RKV,5,33291.34
2326,1174,B0BHZCNC4P,5,1481.69
2327,1175,B09VH568H7,2,117.74
2328,1175,B0BHZCNC4P,3,1432.67
2329,1175,B07R99NBVB,3,246.71
2330,1176,B07KNM95JK,5,588.66
2331,1176,B0747VDH9L,1,2741.51
2332,1176,B01M6453MB,5,2262.42
2333,1177,B00LM4X3XE,4,88.07
2334,1177,B075S9FVRY,1,5451.62
2335,1177,B07JH1CBGW,3,647.93
2336,1178,B00LHZW3XY,1,119.77
2337,1179,B09BW334ML,4,346.25
2338,1180,B083RC4WFJ,3,305.96
2339,1181,B09J4YQYX3,3,1382.82
2340,1182,B07NTKGW45,1,394.55
2341,1182,B092BJMT8Q,4,30512.43
2342,1183,B08M66K48D,5,284.62
2343,1184,B005FYNT3G,3,280.69
2344,1185,B00ZYLMQH0,1,545.58
2345,1185,B09DSQXCM8,1,296.31
2346,1186,B0B2DD66GS,2,1290.06
2347,1186,B072J83V9W,4,8860.56
2348,1186,B0B5ZF3NRK,4,336.13
2349,1187,B09PDZNSBG,5,2474.63
2350,1187,B0B2DD8BQ8,3,2041.34
2351,1188,B07K19NYZ8,5,2233.92
2352,1188,B0974H97TJ,1,298.74
2353,1188,B071VNHMX2,5,2022.2
2354,1189,B08QSC1XY8,4,376.53
2355,1189,B08LPJZSSW,2,397.16
2356,1189,B09XHXXCFH,2,3559.01
2357,1190,B0B3TBY2YX,4,1225.61
2358,1190,B07N2MGB3G,5,1665.43
2359,1190,B07SLMR1K6,2,513.98
2360,1191,B08P9RYPLR,3,125.07
2361,1192,B08RZ12GKR,4,214.79
2362,1192,B07T4D9FNY,3,634.9
2363,1193,B07SBGFDX9,1,117.49
2364,1193,B083RC4WFJ,4,306.16
2365,1193,B086WMSCN3,4,1146.81
2366,1194,B08CTNJ985,4,321.08
2367,1194,B01GGKZ4NU,5,525.31
2368,1195,B08SMJT55F,3,1185.09
2369,1195,B0B6F7LX4C,2,13716.76
2370,1196,B08CRRQK6Z,4,4897.64
2371,1196,B0B7NWGXS6,1,2375.97
2372,1197,B07X963JNS,2,871.63
2373,1198,B09JN37WBX,1,303.76
2374,1198,B0B9LDCX89,4,128.33
2375,1199,B09P858DK8,2,466.67
2376,1200,B08G43CCLC,2,209.05
2377,1200,B01J0XWYKQ,3,579.24
2378,1201,B00KIE28X0,5,302.58
2379,1201,B01GGKYKQM,3,217.22
2380,1201,B098NS6PVG,1,195.02
2381,1202,B0BF563HB4,1,1741.61
2382,1202,B09127FZCK,2,289.13
2383,1203,B09FHHTL8L,2,82.28
2384,1204,B0993BB11X,1,958.46
2385,1204,B08XMSKKMM,3,779.63
2386,1205,B0B4HJNPV4,5,195.15
2387,1205,B07YY1BY5B,2,1441.28
2388,1206,B09PLD9TCD,1,25820.33
2389,1207,B07TXCY3YK,2,2135.45
2390,1208,B0B4F4QZ1H,3,13806.89
2391,1208,B08HF4W2CT,1,1591.71
2392,1208,B0B4F1YC3J,1,13495.76
2393,1209,B013B2WGT6,2,1058.62
2394,1209,B00SMJPA9C,4,491.04
2395,1209,B092JHPL72,4,249.44
2396,1210,B07W4HTS8Q,2,1808.34
2397,1210,B08H5L8V1L,1,361.88
2398,1210,B0819ZZK5K,5,1077.23
2399,1211,B09Z6WH2N1,4,90.69
2400,1212,B09N3BFP4M,1,5362.14
2401,1212,B09FZ89DK6,5,5987.04
2402,1212,B081NHWT6Z,3,289.77
2403,1213,B09939XJX8,4,342.39
2404,1214,B09JFR8H3Q,3,211.55
2405,1214,B08SMJT55F,4,1169.26
2406,1214,B09V17S2BG,3,1496.93
2407,1215,B08461VC1Z,3,959.7
2408,1216,B099PR2GQJ,4,622.89
2409,1216,B078HG2ZPS,2,3625.47
2410,1216,B01LONQBDG,3,337.04
2411,1217,B09RMQYHLH,3,12558.29
2412,1217,B084N1BM9L,4,1241.63
2413,1217,B0BL11S5QK,5,1598.6
2414,1218,B07BKSSDR2,1,855.18
2415,1219,B08L5FM4JC,2,627.47
2416,1220,B07FL3WRX5,2,3292.76
2417,1220,B0B3RSDSZ3,3,1899.76
2418,1220,B0BDG6QDYD,4,873.89
2419,1221,B09NC2TY11,5,2462.59
2420,1221,B091JF2TFD,5,477.26
2421,1222,B07GVR9TG7,5,2462.36
2422,1222,B003L62T7W,2,271.28
2423,1223,B09FHHTL8L,2,82.76
2424,1224,B08RZ5K9YH,4,984.85
2425,1225,B09GFWJDY1,2,476.61
2426,1225,B07YSJ7FF1,1,625.53
2427,1225,B0B5DDJNH4,1,1964.68
2428,1226,B0765B3TH7,3,191.61
2429,1226,B0B9959XF3,1,12011.46
2430,1227,B09YLFHFDW,3,1525.58
2431,1228,B07RY2X9MP,5,602.56
2432,1228,B0B5RP43VN,3,1428.45
2433,1229,B0BK1K598K,2,653.29
2434,1229,B074CWD7MS,5,1488.09
2435,1230,B08F47T4X5,3,87.59
2436,1230,B084MZXJN6,2,960.38
2437,1230,B09B125CFJ,5,347.03
2438,1231,B08HV83HL3,5,1990.82
2439,1231,B0BP89YBC1,1,1459.08
2440,1232,B09VT6JKRP,3,196.48
2441,1233,B00LXTFMRS,5,184.33
2442,1234,B017NC2IPM,5,1772.11
2443,1234,B09SZ5TWHW,1,1525.11
2444,1235,B08JV91JTK,4,452.49
2445,1235,B08VGM3YMF,1,194.14
2446,1235,B09ZK6THRR,2,477.76
2447,1236,B08KHM9VBJ,2,2054.15
2448,1237,B09VPH38JS,4,669.72
2449,1237,B0BBVKRP7B,2,280.69
2450,1238,B07F1P8KNV,1,318.23
2451,1238,B09JN37WBX,2,318.24
2452,1238,B092X94QNQ,2,1440.12
2453,1239,B08ZN4B121,5,518.22
2454,1240,B09T37CKQ5,4,227.54
2455,1240,B09J4YQYX3,4,1330.01
2456,1241,B09YLX91QR,5,178.83
2457,1242,B09LD3116F,3,2434.67
2458,1243,B08TM71L54,4,3071.31
2459,1243,B0756K5DYZ,4,3089.47
2460,1244,B08SBH499M,1,629.6
2461,1244,B09RF2QXGX,4,67.87
2462,1245,B0B4T8RSJ1,5,98.28
2463,1245,B086JTMRYL,1,1507.8
2464,1246,B015GX9Y0W,1,1171.35
2465,1247,B08VB2CMR3,5,15385.61
2466,1247,B0BR4F878Q,5,1378.92
2467,1247,B0B2CPVXHX,4,375.02
2468,1248,B09XXZXQC1,2,26001.96
2469,1249,B0116MIKKC,3,98.54
2470,1249,B09WRMNJ9G,4,34375.75
2471,1249,B09F6S8BT6,1,13199.91
2472,1250,B08Y57TPDM,3,110.39
2473,1250,B00LY1FN1K,2,195.43
2474,1251,B09XB7DPW1,3,8640.11
2475,1252,B00GZLB57U,3,232.3
2476,1253,B078XFKBZL,3,599
2477,1253,B08WKG2MWT,4,378.65
2478,1253,B01J8S6X2I,2,482.82
2479,1254,B0BF4YBLPX,4,1711.67
2480,1254,B0758F7KK7,4,394
2481,1255,B09L8DT7D6,2,197.9
2482,1255,B08GSQXLJ2,3,6133.69
2483,1255,B0B3MMYHYW,5,32381.79
2484,1256,B07M69276N,3,1377.27
2485,1257,B073BRXPZX,3,286.2
2486,1257,B07L3NDN24,3,488.34
2487,1257,B09YLWT89W,5,8815.82
2488,1258,B07QHHCB27,2,1467.06
2489,1259,B07S9S86BF,4,591.9
2490,1260,B08KRMK9LZ,4,1957.82
2491,1261,B08VGFX2B6,4,171.69
2492,1262,B06XPYRWV5,2,1064.17
2493,1262,B09ZTZ9N3Q,5,1015.48
2494,1262,B00H0B29DI,2,2135.79
2495,1263,B0162K34H2,5,817.45
2496,1263,B013B2WGT6,3,1048.06
2497,1264,B08XLR6DSB,5,685.8
2498,1265,B07W4HTS8Q,4,1845.1
2499,1265,B08MCD9JFY,2,793.21
2500,1265,B09TWH8YHM,5,16319.45
2501,1266,B0B4KPCBSH,1,242.16
2502,1267,B0088TKTY2,1,619.6
2503,1267,B0B9XN9S3W,1,7688.62
2504,1268,B09GB5B4BK,3,598.01
2505,1268,B08WRKSF9D,2,6266.03
2506,1269,B01FSYQ2A4,1,1372.31
2507,1269,B008YW3CYM,5,593.26
2508,1270,B08B42LWKN,5,14897.01
2509,1270,B0B3MQXNFB,1,57.75
2510,1270,B08Y1TFSP6,4,147.51
2511,1271,B008QTK47Q,5,1534.8
2512,1271,B09NS5TKPN,1,42067.19
2513,1272,B07WGPBXY9,1,877.89
2514,1272,B07Q4QV1DL,5,260.68
2515,1273,B09YV575RK,2,2422.42
2516,1273,B09Y5FZK9N,5,808.1
2517,1273,B09PLFJ7ZW,1,1966.57
2518,1274,B0BF4YBLPX,4,1777.56
2519,1275,B00S2SEV7K,2,86.87
2520,1276,B00MUTWLW4,4,2531.28
2521,1277,B09N3BFP4M,3,5470.35
2522,1277,B09F5Z694W,4,8190.56
2523,1277,B0BQRJ3C47,3,237.84
2524,1278,B00H47GVGY,4,1150.77
2525,1278,B07Y1RCCW5,1,1158.28
2526,1279,B08PFSZ7FH,5,288.66
2527,1280,B07GMFY9QM,2,372.86
2528,1281,B0B3N7LR6K,5,3962.44
2529,1281,B08WKFSN84,3,368.08
2530,1281,B082LZGK39,5,193.09
2531,1282,B0BNQMF152,1,484.53
2532,1282,B07SYYVP69,5,769.96
2533,1282,B086X18Q71,5,9477.11
2534,1283,B09MT6XSFW,4,584.05
2535,1283,B098R25TGC,5,1290.04
2536,1284,B08VB2CMR3,4,15484.47
2537,1284,B07GXHC691,4,95.41
2538,1285,B0B5LVS732,2,1839.42
2539,1286,B07X963JNS,3,884.6
2540,1286,B01N1XVVLC,3,9395.58
2541,1287,B0759QMF85,4,1502.69
2542,1287,B01LYU3BZF,3,2131.38
2543,1287,B07VX71FZP,3,1188.16
2544,1288,B07KSB1MLX,2,1053.8
2545,1288,B09BN2NPBD,4,1637.42
2546,1289,B07XLML2YS,2,2378.56
2547,1289,B01MRARGBW,3,191.57
2548,1290,B07QMRHWJD,5,290.48
2549,1291,B0789LZTCJ,5,294.2
2550,1291,B0BCKJJN8R,3,3529.02
2551,1291,B09N3ZNHTY,5,1489.89
2552,1292,B09M869Z5V,3,548.26
2553,1292,B01N90RZ4M,1,221.72
2554,1293,B07RX42D3D,5,251.87
2555,1293,B09KLVMZ3B,5,152.77
2556,1294,B07TMCXRFV,5,1183.93
2557,1294,B009UORDX4,4,907.29
2558,1295,B09NC2TY11,3,2379.41
2559,1295,B00LVMTA2A,1,222.88
2560,1295,B07T4D9FNY,4,646.56
2561,1296,B09RX1FK54,3,398.35
2562,1297,B09M8888DM,4,474.08
2563,1298,B09TWHTBKQ,3,18324
2564,1299,B09Y5MP7C4,2,1240.76
2565,1300,B094QZLJQ6,5,5575.87
2566,1300,B094G9L9LT,5,971.63
2567,1301,B0116MIKKC,4,98.46
2568,1301,B096VF5YYF,4,2919.12
2569,1302,B08LT9BMPP,2,1475.98
2570,1302,B099SD8PRP,2,556.37
2571,1303,B08D75R3Z1,3,293.31
2572,1303,B09H34V36W,5,1289.07
2573,1304,B08Y5KXR6Z,5,97.56
2574,1305,B08RX8G496,1,650.98
2575,1305,B08Y5KXR6Z,4,94.94
2576,1306,B09Q5P2MT3,1,24754.25
2577,1306,B08MV82R99,5,642.62
2578,1307,B084MZYBTV,5,578.01
2579,1307,B0B2931FCV,4,962.16
2580,1308,B09N3BFP4M,5,5353.09
2581,1308,B07FJNNZCJ,2,8349.44
2582,1309,B083T5G5PM,3,1422
2583,1310,B09P18XVW6,3,2429.93
2584,1311,B0883KDSXC,3,586.72
2585,1311,B08H673XKN,3,3090.27
2586,1312,B0BDZWMGZ1,4,1140.95
2587,1312,B09ZQK9X8G,4,2852.45
2588,1312,B0BG62HMDJ,4,495.52
2589,1313,B08WKCTFF3,1,856.77
2590,1313,B008YW8M0G,5,760.91
2591,1314,B08NCKT9FG,4,286.78
2592,1314,B09DSXK8JX,2,10458.29
2593,1314,B07D2NMTTV,2,3130.22
2594,1315,B0BN2576GQ,3,456.38
2595,1316,B015GX9Y0W,1,1196.93
2596,1316,B01N6IJG0F,2,550.61
2597,1316,B09H3BXWTK,2,596.28
2598,1317,B08FYB5HHK,3,1165.78
2599,1317,B00HZIOGXW,5,607.46
2600,1318,B09GYBZPHF,1,1124.8
2601,1319,B01EJ5MM5M,1,3343.93
2602,1319,B0BDZWMGZ1,3,1188.13
2603,1319,B07J2NGB69,1,598.83
2604,1320,B0BPCJM7TB,3,255.91
2605,1320,B09T2WRLJJ,3,20412.46
2606,1321,B085HY1DGR,3,95.31
2607,1321,B085194JFL,4,271.5
2608,1321,B09YV3K34W,3,2191.27
2609,1322,B08ZJDWTJ1,5,4072.93
2610,1322,B09KLVMZ3B,2,152.08
2611,1322,B00MFPCY5C,5,38.05
2612,1323,B09PNKXSKF,4,1910.81
2613,1324,B09WMTJPG7,3,2573.48
2614,1324,B01F262EUU,1,913.21
2615,1324,B01MQ2A86A,5,1257.96
2616,1325,B07J2BQZD6,3,197.29
2617,1325,B097XJQZ8H,1,2463.24
2618,1326,B08235JZFB,5,845.79
2619,1326,B00J5DYCCA,2,1344.13
2620,1326,B0BNDGL26T,1,498.9
2621,1327,B0BHNHMR3H,3,484.92
2622,1327,B09163Q5CD,5,1136.82
2623,1328,B09F6VHQXB,1,7079.23
2624,1328,B07VVXJ2P5,5,95.51
2625,1328,B07L3NDN24,5,497.69
2626,1329,B09YV575RK,5,2401.41
2627,1329,B085HY1DGR,2,98.12
2628,1330,B07ZKD8T1Q,4,1487.73
2629,1331,B0B298D54H,1,264.71
2630,1331,B08WRWPM22,5,171.69
2631,1332,B09RF2QXGX,1,66.5
2632,1333,B078KRFWQB,2,2400.1
2633,1334,B09YLX91QR,5,171.36
2634,1335,B08RZ5K9YH,3,976.94
2635,1335,B07DC4RZPY,3,673.71
2636,1336,B09MT6XSFW,5,571.4
2637,1337,B0BCZCQTJX,4,1416.65
2638,1338,B07CRL2GY6,1,291.95
2639,1338,B09RX1FK54,1,394.65
2640,1338,B077T3BG5L,1,321.87
2641,1339,B00AXHBBXU,4,503.41
2642,1339,B08JV91JTK,5,455.46
2643,1340,B07WMS7TWB,2,636.02
2644,1340,B013B2WGT6,5,1076.3
2645,1341,B0B8ZKWGKD,3,876.84
2646,1341,B0B4F4QZ1H,1,13464.73
2647,1341,B07YY1BY5B,1,1452.14
2648,1342,B084872DQY,2,14893.68
2649,1342,B097RJ867P,2,8695.47
2650,1342,B09MMD1FDN,3,339.17
2651,1343,B08YK7BBD2,1,415.17
2652,1344,B016XVRKZM,4,3194.28
2653,1344,B09XB7SRQ5,5,8857.52
2654,1344,B06XDKWLJH,1,4400.83
2655,1345,B01EZ0X3L8,1,694.05
2656,1345,B096NTB9XT,1,15948.49
2657,1346,B01JOFKL0A,3,5257.92
2658,1346,B09XHXXCFH,4,3637.42
2659,1346,B0BBMPH39N,3,280.15
2660,1347,B0819HZPXL,3,389.27
2661,1348,B084MZYBTV,2,584.34
2662,1348,B01HGCLUH6,3,1129.15
2663,1348,B0994GFWBH,3,134.88
2664,1349,B0B53QLB9H,1,1293.64
2665,1350,B07P434WJY,3,547.09
2666,1350,B0085W2MUQ,5,756.73
2667,1351,B08HVJCW95,1,1120.75
2668,1351,B01DGVKBC6,5,284.97
2669,1351,B09M869Z5V,2,563.06
2670,1352,B097JVLW3L,3,2668.77
2671,1352,B01LWYDEQ7,4,193.5
2672,1352,B09F5Z694W,4,8193.54
2673,1353,B08K9PX15C,3,843.65
2674,1353,B086GVRP63,1,1146.43
2675,1354,B09V17S2BG,2,1462.6
2676,1355,B08YK7BBD2,4,417.9
2677,1355,B09MKP344P,1,8335.69
2678,1356,B09X1M3DHX,3,9936.09
2679,1356,B08ZJDWTJ1,3,4016.01
2680,1357,B097C564GC,3,286.09
2681,1357,B08L12N5H1,1,2090.82
2682,1357,B088GXTJM3,2,679.3
